Video Time;Neutral;Happy;Sad;Angry;Surprised;Scared;Disgusted;Contempt;Valence;Arousal
03:43,1;0,3365662;0,5591067;0,04989276;0,01293771;0;0,000000003;0,00557389;0,000472525;0,5092139;0,2356919
03:43,2;0,3422592;0,5540121;0,05568282;0,01201434;0;0,000000002;0,005661167;0,004727738;0,4983293;0,2356919
03:43,3;0,3617557;0,5296175;0,06953958;0,01100597;0;0,000000002;0,005703371;0,05219904;0,4600779;0,2345394
03:43,3;0,3831561;0,5014688;0,0854334;0,01017877;0;0,000000001;0,005827418;0,07931685;0,4160354;0,2340242
03:43,4;0,4009969;0,4788297;0,1007507;0,009462499;0;0,000000001;0,006043411;0,08139443;0,378079;0,23293
03:43,5;0,4161411;0,4590907;0,1162066;0,008552275;0;0,000000001;0,006361139;0,095127;0,3428842;0,232471
03:43,5;0,4324767;0,4370474;0,1262219;0,007867343;0;0,000000001;0,006784973;0,1184816;0,3108255;0,2314316
03:43,6;0,4493099;0,41329;0,1316491;0,007146313;0;0,000000001;0,00768504;0,1388014;0,2816408;0,2298766
03:43,7;0,4630154;0,3917413;0,1391776;0,006370503;0;0,000000001;0,008505861;0,1488234;0,2525637;0,2278645
03:43,7;0,478644;0,3678095;0,1452743;0,00561128;0;0;0,009231063;0,1631873;0,2225352;0,2254477
03:43,8;0,4953821;0,3436455;0,1495313;0,004753859;0;0;0,01045709;0,1798297;0,1941143;0,2226777
03:43,9;0,5078597;0,3246313;0,1523816;0,003901022;0;0;0,01177414;0,1874873;0,1722497;0,220748
03:43,9;0,5193139;0,3075004;0,154057;0,003201182;0;0;0,01264475;0,2027352;0,1534434;0,2195738
03:44,0;0,529769;0,2951102;0,1547689;0,002626893;0;0;0,0134802;0,1904177;0,1403413;0,2190771
03:44,1;0,5409082;0,2820295;0,1564995;0,002197332;0;0;0,01402467;0,2020839;0,12553;0,2190771
03:44,1;0,5520706;0,269411;0,1544557;0,00195881;0;0;0,01453263;0,1907431;0,1149553;0,2190771
03:44,2;0,5604572;0,2612826;0,1486616;0,001836306;0;0;0,01529763;0,156524;0,112621;0,2190771
03:44,3;0,5659595;0,2571066;0,1424697;0,001914289;0;0;0,01580133;0,1315578;0,1146369;0,2261669
03:44,3;0,5679769;0,2582316;0,136466;0,002203309;0;0;0,01650502;0,1079565;0,1217656;0,2339776
03:44,4;0,5699914;0,261038;0,1297925;0,002614177;0;0;0,01774541;0,08858918;0,1312456;0,2339776
03:44,5;0,5670595;0,2677069;0,124266;0,002971444;0;0;0,01902372;0,07358128;0,143441;0,2339776
03:44,5;0,5655923;0,2723181;0,1183025;0,003488699;0;0;0,0203698;0,08085475;0,1540156;0,2339776
03:44,6;0,5624921;0,2773894;0,1128504;0,003798805;0;0;0,02172624;0,08985713;0,164539;0,2331738
03:44,7;0,5589591;0,2818966;0,10775;0,004094312;0;0;0,02241722;0,09514339;0,1741466;0,2318243
03:44,7;0,5555493;0,285306;0,1024141;0,004495381;0;0;0,02346389;0,1123538;0,1828919;0,2300068
03:44,8;0,5512991;0,2895656;0,09216914;0,004495985;0;0;0,02511663;0,1311269;0,1973965;0,2295365
03:44,9;0,5462257;0,2942725;0,08081098;0,004385355;0;0;0,02659378;0,1494726;0,2134616;0,2295365
03:44,9;0,5357146;0,3047567;0,06891391;0,004770627;0;0;0,02788546;0,1228039;0,2358428;0,2496913
03:45,0;0,5225876;0,3182314;0,05690696;0,005205395;0;0;0,02754639;0,1057387;0,2613244;0,2736265
03:45,1;0,5084159;0,3334402;0,04669791;0,005319258;0;0;0,02679723;0,09361804;0,2867423;0,2937461
03:45,1;0,4952159;0,3468319;0,03832035;0,005378182;0;0;0,02608822;0,09213381;0,3085116;0,3110477
03:45,2;0,4809791;0,3603451;0,03144572;0,005522105;0;0;0,02646483;0,07880544;0,3288994;0,3261971
03:45,3;0,4691724;0,3702336;0,02580439;0,005327208;0;0;0,02645407;0,07902212;0,3437796;0,3396592
03:45,3;0,4582897;0,3799163;0,02117511;0,004951778;0;0;0,02649754;0,06484563;0,3534188;0,3517606
03:45,4;0,4498112;0,3864923;0,01737631;0,004063434;0;0;0,02793108;0,05321239;0,3585612;0,3626818
03:45,5;0,4401989;0,3931294;0,01425902;0,003334458;0;0;0,0305648;0,04366614;0,3625646;0,3726103
03:45,5;0,4288891;0,4018906;0,01170097;0,002736259;0;0;0,03315488;0,03583247;0,3687358;0,3816698
03:45,6;0,4168416;0,4127634;0,009601824;0,002245377;0;0;0,03498951;0,02940416;0,3777739;0,3899488
03:45,7;0,4058879;0,4265969;0,007879267;0,001992196;0;0;0,03504639;0,02412908;0,3915505;0,3975242
03:45,7;0,394888;0,4413621;0,006465734;0,002078924;0;0;0,0341351;0,01980035;0,407227;0,4044638
03:45,8;0,3812334;0,4583716;0,005305788;0,00186535;0;0;0,03302681;0,01624819;0,4253448;0,4108125
03:45,9;0,3695632;0,4722544;0,004353936;0,001862511;0;0;0,03111488;0,01333328;0,4411395;0,4166062
03:45,9;0,3576392;0,4866672;0,003572843;0,001659618;0;0;0,02904014;0,0109413;0,4576271;0,421882
03:46,0;0,3470265;0,5007176;0,002931878;0,001406206;0;0;0,02691029;0,008978443;0,4738073;0,426707
03:46,0;0,338661;0,5132363;0,002405902;0,001153934;0;0;0,02507115;0,007367719;0,4881651;0,4310801
03:46,1;0,3315413;0,5242881;0,001974286;0,00094692;0;0;0,02377863;0,006045958;0,5005095;0,4381726
03:46,2;0,3261211;0,5312555;0,001620101;0,000777043;0;0;0,02276754;0,009190859;0,508488;0,4493738
03:46,2;0,3238615;0,5353599;0,001329456;0,000637642;0;0;0,02196592;0,01711054;0,5133939;0,4626359
03:46,3;0,3242965;0,5354687;0,001090953;0,00052325;0;0;0,02073931;0,01404093;0,5147294;0,4766953
03:46,4;0,3251939;0,5341554;0,000895237;0,000429379;0;0;0,02014397;0,02215917;0,5140114;0,4907846
03:46,4;0,3264463;0,5313315;0,000734633;0,000352349;0;0;0,01984892;0,02621824;0,5114826;0,5005547
03:46,5;0,326403;0,5292021;0,00060284;0,000289138;0;0;0,01972015;0,02151472;0,509482;0,5005547
03:46,6;0,3224163;0,5338515;0,000494691;0,000278339;0;0;0,0198099;0,017655;0,5140416;0,4993616
03:46,6;0,3120734;0,5494837;0,000405944;0,000749555;0;0;0,01983958;0,01448771;0,5296441;0,4976207
03:46,7;0,297616;0,5717943;0,000333118;0,001660472;0;0;0,01991381;0,01188863;0,5518805;0,4958262
03:46,8;0,2816248;0,5953056;0,000273357;0,002986962;0;0;0,01958701;0,00975582;0,5757186;0,4941764
03:46,8;0,2648466;0,6197745;0,000224317;0,004783621;0;0;0,01916304;0,008005636;0,6006114;0,4926588
03:46,9;0,2473404;0,6458042;0,000184075;0,007014871;0;0;0,01851916;0,006569433;0,627285;0,4912642
03:47,0;0,23075;0,6712555;0,000151052;0,008985632;0;0;0,01788131;0,005390883;0,6533742;0,4893076
03:47,0;0,2143486;0,697735;0,000123953;0,0108301;0;0;0,01723267;0,004423764;0,6805024;0,4868541
03:47,1;0,2019987;0,7174786;0,000101716;0,01278853;0;0;0,01692991;0,003630145;0,7005487;0,4839573
03:47,2;0,1928821;0,7312055;0,000083468;0,01427724;0;0;0,01681047;0,002978901;0,714395;0,4803392
03:47,2;0,1849024;0,744286;0,000068494;0,01580402;0;0;0,01654064;0,002444489;0,7277454;0,4760837
03:47,3;0,1778513;0,7565691;0,000056207;0,01688664;0;0;0,01647661;0,00200595;0,7396825;0,4712693
03:47,4;0,170243;0,7702574;0,000046123;0,01773948;0;0;0,01665838;0,001646085;0,7525179;0,4659737
03:47,4;0,1628813;0,7840692;0,000037849;0,01828363;0;0;0,01672527;0,001350779;0,7657856;0,4604872
03:47,5;0,1588946;0,7925602;0,000031059;0,01801177;0;0;0,01663835;0,00110845;0,7745485;0,4551738
03:47,6;0,1551727;0,8008749;0,000025487;0,01801403;0;0;0,01669586;0,000909595;0,7828609;0,4496939
03:47,6;0,1525292;0,8066483;0,000020914;0,01776263;0;0;0,01673523;0,000746415;0,7888857;0,4444101
03:47,7;0,1545089;0,8040007;0,000017162;0,01764027;0;0;0,01694548;0,000612509;0,7863604;0,4393106
03:47,8;0,1611627;0,7919579;0,000014084;0,01774668;0;0;0,01708658;0,000502625;0,7742112;0,4340537
03:47,8;0,1672949;0,781414;0,000011557;0,0182797;0;0;0,01719624;0,000412455;0,7631343;0,428667
03:47,9;0,1742801;0,769545;0,000009484;0,01855748;0;0;0,01745835;0,000338461;0,7509875;0,423509
03:48,0;0,1843389;0,7515307;0,000007782;0,01869226;0;0;0,01783769;0,000277741;0,7328385;0,4182852
03:48,0;0,194611;0,7327738;0,000006386;0,01903213;0;0;0,01802644;0,000227915;0,7137417;0,4124413
03:48,1;0,2051259;0,7143227;0,00000524;0,01929685;0;0;0,01822341;0,000187027;0,6950259;0,4069543
03:48,2;0,2130359;0,7005052;0,0000043;0,01983912;0;0;0,0183354;0,000153475;0,6806661;0,4016259
03:48,2;0,220366;0,6880135;0,000003529;0,02014412;0;0;0,01842713;0,000125941;0,6678694;0,3966747
03:48,3;0,2309796;0,6701381;0,000002896;0,0198181;0;0;0,01869689;0,000103348;0,65032;0,3917159
03:48,4;0,2413402;0,6528158;0,000002376;0,0191996;0;0;0,01899672;0,000084807;0,6336161;0,3867614
03:48,4;0,2494748;0,6394907;0,00000195;0,01854937;0;0;0,01885803;0,000069593;0,6206326;0,3818243
03:48,5;0,2551391;0,6310399;0,0000016;0,01838857;0;0;0,01839792;0,000057108;0,612642;0,3769115
03:48,6;0,2640313;0,6168767;0,000001313;0,01832718;0;0;0,01796751;0,001332107;0,5985495;0,3704419
03:48,6;0,2706937;0,6062328;0,000001078;0,01793295;0;0;0,01750127;0,001093128;0,5882998;0,3633966
03:48,7;0,2765087;0,5968167;0,000611836;0,0176205;0;0;0,01698417;0,000897022;0,5791962;0,3562094
03:48,8;0,2807524;0,5909891;0,001491423;0,01731575;0;0;0,01656409;0,000736097;0,5736734;0,3491001
03:48,8;0,2837703;0,5873087;0,003195276;0,01679093;0;0;0,01626902;0,000604042;0,5705178;0,3418614
03:48,9;0,2871588;0,581962;0,006654126;0,01625599;0;0;0,01584302;0,000495678;0,5657061;0,3350707
03:49,0;0,2907569;0,5762345;0,009747406;0,01580186;0;0;0,0153412;0,000406754;0,5604326;0,3285545
03:49,0;0,2931764;0,5717933;0,01256572;0,01576705;0;0;0,01491671;0,000333782;0,5560263;0,3223999
03:49,1;0,2933922;0,5707227;0,01484679;0,01610523;0;0;0,0145706;0,000273902;0,5546175;0,3162302
03:49,2;0,2933955;0,570016;0,01552648;0,01676079;0;0;0,0141882;0,000224764;0,5532553;0,3104147
03:49,2;0,2942399;0,568346;0,0147762;0,01797771;0;0;0,01398227;0,000184442;0,5503682;0,3045735
03:49,3;0,2966451;0,5635582;0,01471521;0,01911596;0;0;0,01375977;0,000151353;0,5444422;0,2987244
03:49,3;0,2977673;0,5623538;0,01386967;0,02034832;0;0;0,01367141;0,000124201;0,5420055;0,2932379
03:49,4;0,2962962;0,5662155;0,01375794;0,02160496;0;0;0,01353507;0,000101919;0,5446105;0,2869384
03:49,5;0,2930053;0,5739222;0,01754845;0,0227294;0;0;0,01326597;0,000083635;0,5511928;0,2799715
03:49,5;0,2894147;0,5845351;0,02091048;0,02291115;0;0;0,01283286;0,000068631;0,5616239;0,2734967
03:49,6;0,2838812;0,5986444;0,023966;0,0232464;0;0;0,0122984;0,000056319;0,5746784;0,2675186
03:49,7;0,2765419;0,6153585;0,02661661;0,02344522;0;0;0,01183537;0,000046215;0,5887419;0,2627945
03:49,7;0,272597;0,6272082;0,02814252;0,02273262;0;0;0,01142345;0,000037924;0,5990657;0,2584079
03:49,8;0,2683043;0,6407143;0,03033087;0,02198657;0;0;0,01108219;0,000031121;0,6103834;0,2545682
03:49,9;0,2671951;0,6489204;0,03497599;0,02111767;0;0;0,01073579;0,000025538;0,6139444;0,2504536
03:49,9;0,2706971;0,6478555;0,0384352;0,02076821;0;0;0,01044397;0,000020956;0,6094203;0,2461038
03:50,0;0,273447;0,6477882;0,04075287;0,02109409;0;0;0,01019434;0,000017197;0,6070353;0,2415557
03:50,1;0,2749156;0,6509757;0,04343646;0,02097283;0;0;0,009927433;0,000014112;0,6075392;0,2379905
03:50,1;0,2794324;0,6491424;0,04617921;0,02057971;0;0;0,009645137;0,00001158;0,6029632;0,2353121
03:50,2;0,2869753;0,640179;0,04752323;0,0207769;0;0;0,009383091;0,000009503;0,5926558;0,2334322
03:50,3;0,2909511;0,6374903;0,0491947;0,02046213;0;0;0,009127242;0,000007798;0,5882956;0,2322703
03:50,3;0,2947619;0,6361776;0,04847453;0,02017459;0;0;0,009023018;0,000006399;0,587703;0,2317525
03:50,4;0,2966272;0,636427;0,04828371;0,0197896;0;0;0,008972101;0,000005251;0,5881433;0,2317525
03:50,5;0,2934623;0,6452322;0,04956455;0,01993117;0;0;0,00891428;0,000004309;0,5956677;0,2381048
03:50,5;0,2900505;0,654474;0,05016089;0,01980267;0;0;0,008839218;0,000003536;0,6043131;0,2415446
03:50,6;0,2942812;0,6495107;0,05188993;0,01935017;0;0;0,008955102;0,000002902;0,5976208;0,2417374
03:50,7;0,3012272;0,6403835;0,05502268;0,01917153;0;0;0,009092563;0,000002381;0,5853609;0,2417374
03:50,7;0,3128126;0,6248813;0,05491779;0,01916889;0;0;0,009189543;0,000001954;0,5699635;0,2416374
03:50,8;0,3268628;0,6039495;0,05372566;0,01955197;0;0;0,009265553;0,000001603;0,5502238;0,2416374
03:50,9;0,3393019;0,5862565;0,05303771;0,02056609;0;0;0,009271058;0,000001316;0,5332188;0,2424892
03:50,9;0,3506596;0,5701156;0,05081873;0,02134569;0;0;0,009237397;0,00000108;0,5192969;0,2443238
03:51,0;0,3615503;0,5559537;0,04778064;0,02169221;0;0;0,009304434;0,000000886;0,5081731;0,2454867
03:51,1;0,3677212;0,5471666;0,04628957;0,02201223;0;0;0,009321538;0,000000727;0,5008771;0,2462238
03:51,1;0,3819215;0,5266942;0,04511009;0,02190167;0;0;0,009340539;0,000000597;0,4815841;0,2466911
03:51,2;0,3956607;0,5072056;0,04419668;0,02209717;0;0;0,009362568;0,00000049;0,4630089;0,2469873
03:51,3;0,4121737;0,4820352;0,04396237;0,02206117;0;0;0,009350548;0,000000402;0,4380728;0,247175
03:51,3;0,425421;0,4634939;0,04219262;0,0218887;0;0;0,009245193;0,00000033;0,4213012;0,247294
03:51,4;0,4338797;0,4515606;0,04085733;0,02134982;0;0;0,009154914;0,000000271;0,4107032;0,2473694
03:51,5;0,4394046;0,4431949;0,04177189;0,02074269;0;0;0,009105661;0,000000222;0,401423;0,2474172
03:51,5;0,4461049;0,4315739;0,04117672;0,02001683;0;0;0,00907124;0,000000182;0,3903972;0,2474475
03:51,6;0,4497339;0,4260543;0,04008406;0,01943342;0;0;0,008997823;0,000000149;0,3859703;0,2474667
03:51,7;0,4510524;0,424627;0,04001135;0,01870348;0;0;0,008843727;0,000000123;0,3846157;0,2474789
03:51,7;0,4506778;0,4252154;0,03887514;0,01813257;0;0;0,008717037;0,000000101;0,3863402;0,2474866
03:51,8;0,4471405;0,4304446;0,03839338;0,01714725;0;0;0,008557406;0,000000083;0,3920512;0,2474915
03:51,9;0,4457245;0,4335849;0,03945189;0,01625032;0;0;0,008422437;0,000000068;0,394133;0,2474946
03:51,9;0,4423014;0,437546;0,0383524;0,01543884;0;0;0,008327307;0,000000056;0,3991936;0,2474966
03:52,0;0,4404769;0,4406921;0,03660367;0,01496822;0;0;0,008353726;0,000000046;0,4040884;0,2474978
03:52,1;0,4392341;0,4424938;0,03625442;0,01456936;0;0;0,008341596;0,000000037;0,4062394;0,2474986
03:52,1;0,4427173;0,4366018;0,0347668;0,01445974;0;0;0,00833669;0,000000031;0,401835;0,2474991
03:52,2;0,4451855;0,4319874;0,03390841;0,01427192;0;0;0,00827549;0,000000025;0,398079;0,2474995
03:52,3;0,4470273;0,428148;0,03374956;0,01412459;0;0;0,008192344;0,000000021;0,3943985;0,2474997
03:52,3;0,4512929;0,4219684;0,03213444;0,01446529;0;0;0,008159394;0,000000017;0,389834;0,2474998
03:52,4;0,4552706;0,416876;0,03272041;0,01466924;0;0;0,008247669;0,000000014;0,3841556;0,2474999
03:52,5;0,4591156;0,4110762;0,03475488;0,01479936;0;0;0,008287368;0,000000011;0,3763214;0,2474999
03:52,5;0,4634108;0,4045404;0,03515496;0,01478995;0;0;0,008379124;0,000000009;0,3693855;0,2474999
03:52,6;0,4666944;0,3992102;0,03495464;0,01463016;0;0;0,008499056;0,000000008;0,3642555;0,2475
03:52,6;0,4721589;0,3902359;0,03490828;0,01483158;0;0;0,00853851;0,000000006;0,3553277;0,2475
03:52,7;0,4791864;0,3798358;0,03354912;0,01529388;0;0;0,008599909;0,000000005;0,3462867;0,2475
03:52,8;0,486538;0,368232;0,03415425;0,01558693;0;0;0,008715489;0,000000004;0,3340778;0,2475
03:52,8;0,4962949;0,3533295;0,0360086;0,01610453;0;0;0,008812792;0,000000003;0,3173209;0,2475
03:52,9;0,5082831;0,3365645;0,03648557;0,016511;0;0;0,008949922;0,000000003;0,3000789;0,2475
03:53,0;0,5178989;0,3226823;0,03889816;0,01677493;0;0;0,009180606;0,000000002;0,2837842;0,2475
03:53,0;0,5280951;0,3081972;0,04183679;0,0173132;0;0;0,009381494;0,000000002;0,2663604;0,2475
03:53,1;0,5356268;0,2959923;0,04125145;0,01767546;0;0;0,009559271;0,000000002;0,2547408;0,2475
03:53,2;0,5415736;0,2876204;0,03722297;0,01785256;0;0;0,009633303;0,000000001;0,2503974;0,2475
03:53,2;0,5485904;0,2792931;0,03437753;0,0179952;0;0;0,009652878;0,000000001;0,2449156;0,2475
03:53,3;0,553964;0,2731681;0,03255332;0,01818272;0;0;0,009752379;0,000000001;0,2406147;0,2475
03:53,4;0,5574374;0,2692868;0,03178376;0,01863738;0;0;0,0100197;0,000000001;0,2375031;0,2475
03:53,4;0,561859;0,2638817;0,03412521;0,01882882;0;0;0,01012535;0,000000001;0,2297565;0,2475
03:53,5;0,5661931;0,2596112;0,03334823;0,01897151;0;0;0,01020229;0;0,226263;0,2475
03:53,6;0,568819;0,2572396;0,0319551;0,01900872;0;0;0,01032154;0;0,2252845;0,2475
03:53,6;0,5736098;0,2520885;0,03081472;0,01929933;0;0;0,01030172;0;0,2212738;0,2475
03:53,7;0,5788677;0,246494;0,02843827;0,01951616;0;0;0,01031204;0;0,2180557;0,2475
03:53,8;0,5805326;0,2437828;0,02801234;0,01959884;0;0;0,01032068;0;0,2157705;0,2475
03:53,8;0,5785773;0,2450562;0,02963399;0,01927381;0;0;0,01020576;0;0,2154222;0,2475
03:53,9;0,5766104;0,2461905;0,03008384;0,01854216;0;0;0,01004819;0;0,2161067;0,2475
03:54,0;0,5736803;0,2490532;0,03354731;0,01774345;0;0;0,009850174;0;0,2155059;0,2475
03:54,0;0,5725471;0,2493959;0,03549255;0,01763286;0;0;0,009650243;0;0,2139034;0,2475
03:54,1;0,5725016;0,2484128;0,03615272;0,01751408;0;0;0,009527748;0;0,2122601;0,2475
03:54,2;0,5728488;0,2477567;0,03835708;0,01747603;0;0;0,009518204;0;0,2093997;0,2475
03:54,2;0,5794109;0,2404831;0,04938076;0,01702313;0;0;0,009229302;0;0,1911024;0,2475
03:54,3;0,5903744;0,2280738;0,06765102;0,01636028;0;0;0,008800084;0;0,1604228;0,2475
03:54,4;0,6014793;0,2119279;0,0883589;0,01585958;0;0;0,008281358;0;0,123569;0,2475
03:54,4;0,6105942;0,1949697;0,1104481;0,01549256;0;0;0,007696657;0;0,08452161;0,2475
03:54,5;0,6174527;0,1785856;0,1341145;0,01499914;0;0;0,007245068;0;0,04447107;0,2475
03:54,6;0,6232072;0,1633677;0,1569666;0,01412115;0;0;0,006904889;0;0,006401107;0,2475
03:54,6;0,6261991;0,1488558;0,1826475;0,01380118;0;0;0,006496612;0;-0,03379172;0,2475
03:54,7;0,6271526;0,1353357;0,2079278;0,01350053;0;0;0,006156603;0;-0,07259218;0,2475
03:54,8;0,6282802;0,1224358;0,2302551;0,01321533;0;0;0,005838604;0;-0,1078193;0,2475
03:54,8;0,6295696;0,1102864;0,2519276;0,01322471;0;0;0,005508814;0;-0,1416412;0,2475
03:54,9;0,6286541;0,09975542;0,2751983;0,01344176;0;0;0,005193408;0;-0,1754428;0,2507144
03:55,0;0,62507;0,09092448;0,2998313;0,01389788;0;0;0,005141932;0;-0,2089068;0,2587875
03:55,0;0,619472;0,08337565;0,3241498;0,01428949;0;0;0,00521642;0;-0,2407742;0,2694803
03:55,1;0,6117544;0,07721409;0,3502568;0,01449946;0;0;0,005311003;0;-0,2730427;0,2813777
03:55,2;0,6064811;0,07211879;0,3712464;0,01462503;0;0;0,005397663;0;-0,2991276;0,2936299
03:55,2;0,6065202;0,06792646;0,3828358;0,01482886;0;0;0,005367175;0;-0,3149094;0,3057357
03:55,3;0,603044;0,06378499;0,3982506;0,01513226;0;0;0,00530989;0;-0,3344657;0,3174106
03:55,4;0,6020026;0,06092328;0,4098231;0,01554171;0;0;0,005164004;0;-0,3488998;0,3284623
03:55,4;0,6035633;0,0585879;0,4163103;0,01568188;0;0;0,005059476;0;-0,3577224;0,3388379
03:55,5;0,6052339;0,05657541;0,4220785;0,01575053;0;0;0,004984356;0;-0,3655031;0,348518
03:55,6;0,6085217;0,05520444;0,4223632;0,01584247;0;0;0,004867622;0;-0,3671587;0,3575048
03:55,6;0,6116672;0,05369537;0,4231214;0,0158993;0;0;0,00465841;0;-0,369426;0,3658164
03:55,7;0,6150755;0,05213929;0,4245142;0,01613541;0;0;0,00438096;0;-0,372375;0,3734955
03:55,8;0,6204175;0,05133158;0,4217086;0,01635025;0;0;0,004149379;0;-0,370377;0,3805636
03:55,8;0,6255016;0,05038248;0,416732;0,01640314;0;0;0,004034678;0;-0,3663495;0,3870509
03:55,9;0,6280687;0,04927046;0,4156548;0,01646918;0;0;0,003930692;0;-0,3663844;0,3930094
03:56,0;0,6302817;0,04798903;0,414039;0,01655605;0;0;0,003839235;0;-0,36605;0,3984676
03:56,0;0,6329368;0,04661728;0,4113959;0,01680366;0;0;0,00379023;0;-0,3647786;0,4034719
03:56,1;0,6335847;0,04502117;0,4096177;0,01725777;0;0;0,003795817;0;-0,3645965;0,4080579
03:56,1;0,6320394;0,04346901;0,4112314;0,01768252;0;0;0,003881513;0;-0,3677624;0,4122366
03:56,2;0,6289265;0,04193173;0,4151139;0,01795337;0;0;0,00404749;0;-0,3731821;0,416054
03:56,3;0,6244517;0,04042381;0,4214014;0,01821723;0;0;0,004161041;0;-0,3809775;0,4195347
03:56,3;0,6239392;0,03954761;0,4210374;0,01827528;0;0;0,004182187;0;-0,3814898;0,4226922
03:56,4;0,6237841;0,03887446;0,421003;0,01832811;0;0;0,004130144;0;-0,3821286;0,4255704
03:56,5;0,6221769;0,03780785;0,4225144;0,01841475;0;0;0,004101653;0;-0,3847066;0,4281922
03:56,5;0,6235427;0,03665824;0,4176644;0,01857835;0;0;0,004143479;0;-0,3810062;0,4305705
03:56,6;0,6240628;0,03576178;0,4132519;0,01850604;0;0;0,004431999;0;-0,3774901;0,4305705
03:56,7;0,6235067;0,03495114;0,4111678;0,01852534;0;0;0,00471454;0;-0,3762167;0,4297593
03:56,7;0,6238832;0,03430446;0,4075962;0,01856423;0;0;0,004977558;0;-0,3732917;0,4291048
03:56,8;0,623217;0,03337622;0,4070764;0,0186754;0;0;0,00510222;0;-0,3737002;0,4285927
03:56,9;0,6213521;0,03235071;0,4097913;0,01896864;0;0;0,005157356;0;-0,3774406;0,4282077
03:56,9;0,6212004;0,03125993;0,4107963;0,01912802;0;0;0,005209759;0;-0,3795363;0,4279347
03:57,0;0,6193374;0,02993009;0,4126805;0,01900816;0;0;0,005267911;0;-0,3827504;0,4277616
03:57,1;0,6153269;0,02903122;0,4202099;0,01909583;0;0;0,005307721;0;-0,3911787;0,4276768
03:57,1;0,6150947;0,02869025;0,4225692;0,01913548;0;0;0,005265182;0;-0,393879;0,4276675
03:57,2;0,6185033;0,02852002;0,4190569;0,01923395;0;0;0,00517016;0;-0,3905369;0,4276675
03:57,3;0,62084;0,02818759;0,4167842;0,01937956;0;0;0,005082208;0;-0,3885967;0,4289782
03:57,3;0,6265301;0,0283835;0,4081277;0,01952899;0;0;0,004995007;0;-0,3797442;0,4304031
03:57,4;0,632281;0,02882424;0,3993993;0,01960871;0;0;0,004929231;0;-0,370575;0,4318461
03:57,5;0,6343269;0,02917989;0,3985896;0,01961646;0;0;0,004809925;0;-0,3694097;0,4332397
03:57,5;0,6362969;0,02944268;0,3981422;0,01939584;0;0;0,004692837;0;-0,3686995;0,4345597
03:57,6;0,6370836;0,02995504;0,4009931;0,01919907;0;0;0,004653617;0;-0,3710381;0,4357877
03:57,7;0,6325516;0,03027604;0,4107009;0,01885814;0;0;0,004767545;0;-0,3804249;0,4359758
03:57,7;0,6280753;0,03027481;0,4172536;0,01824928;0;0;0,004832387;0;-0,3869788;0,4359758
03:57,8;0,6230217;0,03011215;0,4233335;0,01765922;0;0;0,004949482;0;-0,3932214;0,4350649
03:57,9;0,5992137;0,02752444;0,4347446;0,01627882;0;0;0,00478907;0;-0,4072202;0,4342906
03:57,9;0,5958851;0,02711789;0,4355636;0,01611636;0;0;0,005143077;0;-0,4084457;0,4336379
03:58,0;0,5770266;0,02500969;0,4448351;0,01505068;0;0;0,005050773;0;-0,4198254;0,4330943
03:58,1;0,5599955;0,02338894;0,4565831;0,01408184;0;0;0,004850083;0;-0,4331942;0,4326484
03:58,1;0,5472929;0,02179596;0,4637454;0,01328256;0;0;0,004461689;0;-0,4419494;0,4322895
03:58,2;0,5374268;0,02038947;0,4677574;0,01256256;0;0;0,004492451;0;-0,4473679;0,4320076
03:58,3;0,5314048;0,01940578;0,4668281;0,01194724;0;0;0,004367997;0;-0,4474223;0,4317943
03:58,3;0,5353486;0,01931986;0,4563261;0,01200498;0;0;0,004694261;0;-0,4370062;0,4316397
03:58,4;0,5394654;0,01914385;0,444249;0,01262835;0;0;0,004946086;0;-0,4251052;0,4315369
03:58,5;0,5349682;0,0180879;0,4399727;0,01252773;0;0;0,004910077;0;-0,4218848;0,4314797
03:58,5;0,5398026;0,01791729;0,4280237;0,0127608;0;0;0,005041347;0;-0,4101064;0,4314608
03:58,6;0,5371621;0,01691037;0,4237233;0,01238173;0;0;0,005077743;0;-0,4068129;0,4311624
03:58,7;0,5329557;0,01603647;0,4245206;0,01186686;0;0;0,005064878;0;-0,4084841;0,4301424
03:58,7;0,5308743;0,01513212;0,4218934;0,01126753;0;0;0,004992145;0;-0,4067612;0,4296942
03:58,8;0,5278054;0,0145251;0,4224215;0,0107039;0;0;0,00520155;0;-0,4078964;0,4286051
03:58,9;0,5244954;0,01389996;0,424932;0,01027565;0;0;0,005484438;0;-0,4110321;0,4269459
03:58,9;0,5206805;0,0131277;0,4290575;0,009744445;0;0;0,005566963;0;-0,4159298;0,424783
03:59,0;0,5172936;0,01223998;0,4323429;0,009313566;0;0;0,005665634;0;-0,4201029;0,4227773
03:59,1;0,5143741;0,01122579;0,4355898;0,008862937;0;0;0,00554493;0;-0,4243641;0,4209748
03:59,1;0,5116156;0,01017094;0,4386365;0,008428278;0;0;0,00530106;0;-0,4284656;0,4193581
03:59,2;0,50867;0,009085283;0,4426156;0,007884184;0;0;0,004993634;0;-0,4335303;0,4175763
03:59,2;0,5044223;0,007881;0,4501731;0,007513131;0;0;0,004588751;0;-0,4422921;0,4159813
03:59,3;0,5019784;0,006724541;0,453233;0,00719638;0;0;0,00418329;0;-0,4465085;0,4145539
03:59,4;0,4987256;0,005751685;0,4592939;0,0067121;0;0;0,003806759;0;-0,4535422;0,4129429
